,artist,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,duration_ms,time_signature,melodic_dubstep?
1561,porter_robinson,I'm On Fire - Ryan Enzed Remix,0.732,0.934,8,-3.887,1,0.411,0.065,0.000797,0.0538,0.801,127.002,audio_features,spotify:track:4bncvNlkmyGAqWs9GkZJv4,288189,4,False
1562,porter_robinson,Hello - Dirtyloud Monday Nite Remix,0.685,0.322,2,-9.938,0,0.075,0.0743,6.84e-05,0.0498,0.105,140.02,audio_features,spotify:track:4Vx7sMgcKuC0ZxcMkLn9bS,267429,4,False
1563,porter_robinson,Hello - Chrizz Luvly & Rocket Pimp Remix,0.735,0.828,2,-2.562,1,0.0454,0.000119,0.126,0.1,0.421,127.981,audio_features,spotify:track:74uhMpPAoJBK75QFDYqBoK,260017,4,False
1564,porter_robinson,Hello - Dilemn Remix,0.609,0.54,2,-7.184,1,0.183,0.00406,0.784,0.321,0.447,128.005,audio_features,spotify:track:03uP2eBL4AaErMMWb3YW08,360000,4,False
1565,porter_robinson,Hello - Schoolboy Remix,0.591,0.862,2,-6.434,0,0.037,0.013,0.174,0.089,0.222,140.056,audio_features,spotify:track:44M1xoRGyhR8FdlaZe5s1W,281143,4,False
1566,porter_robinson,Hello - Digital Freq Remix,0.829,0.623,0,-5.91,1,0.106,0.0169,0.264,0.0544,0.518,127.988,audio_features,spotify:track:6QHITBV4qWBs1aVS6lmqEt,450000,4,False
1567,porter_robinson,Hello - Sharooz Dub,0.937,0.757,2,-4.535,1,0.196,0.0041,0.508,0.137,0.413,128.018,audio_features,spotify:track:46X68l7LvFRO6SVyhfUIIe,341250,4,False
1568,porter_robinson,Hello - Jeff T Remix,0.847,0.335,7,-4.778,1,0.0427,9.57e-05,0.155,0.667,0.48,128.002,audio_features,spotify:track:4dGhADIcY0rSekPY5l6YWz,420000,4,False
1569,porter_robinson,Vandalism - Lazy Rich Remix,0.64,0.855,4,-2.51,0,0.209,0.00278,0.00459,0.0654,0.553,128.016,audio_features,spotify:track:6MX7Sgq4bPOKhMNuMnbfRo,375000,4,False
1570,porter_robinson,Vandalism - Dirtyloud Remix,0.549,0.886,11,-5.512,0,0.0672,0.000278,0.0437,0.0803,0.325,140.073,audio_features,spotify:track:6W2vxIUftFwupQaj0PbKYx,271129,4,False
1571,porter_robinson,Spitfire - Bjorn Akesson Remix,0.662,0.979,11,-7.109,0,0.064,0.00324,0.613,0.62,0.265,135.009,audio_features,spotify:track:0hMDV8ZKwHHFBVnq5VSUL4,534451,4,False
1572,porter_robinson,Spitfire,0.581,0.687,1,-7.936,1,0.034,0.0146,0.698,0.117,0.0376,140.044,audio_features,spotify:track:1qmRcQV5N0oDYHcoVB11YS,404835,4,False
1573,porter_robinson,Unison,0.783,0.453,6,-7.849,0,0.0648,0.00131,0.893,0.104,0.556,128.003,audio_features,spotify:track:75T1xBaarYAqYdNtFZxUaZ,349798,4,False
1574,porter_robinson,100% In The Bitch,0.824,0.887,8,-6.773,1,0.129,0.002,0.0796,0.21,0.748,107.979,audio_features,spotify:track:12nucRRQZznHZx6xlSwfmc,250606,4,False
1575,porter_robinson,Vandalism,0.769,0.593,4,-8.055,0,0.0896,0.00746,0.646,0.109,0.308,126.988,audio_features,spotify:track:0ioOGx97f6niMSBBDT65pR,440194,4,False
1576,porter_robinson,The State,0.594,0.915,5,-6.458,1,0.103,6e-05,0.505,0.55,0.243,140.029,audio_features,spotify:track:7zyicrdArhk1b51MjwZowi,357143,4,False
1577,porter_robinson,The Seconds (feat. Jano),0.826,0.551,4,-7.56,0,0.109,0.0052,0.539,0.0711,0.0635,128.099,audio_features,spotify:track:10IrQd0aMnPRvX4NLEmzLV,343130,4,False
1578,porter_robinson,Unison - Knife Party Remix,0.613,0.836,10,-6.067,1,0.0619,0.000211,0.833,0.0338,0.165,109.946,audio_features,spotify:track:60c0wfBSz7erCZy6S8a8De,298402,4,False
1579,porter_robinson,Unison - Mikkas Remix,0.764,0.633,2,-4.829,1,0.0457,0.0015,0.82,0.366,0.272,128.009,audio_features,spotify:track:0z0K5Jt1cvw8blJRAOefCZ,362177,4,False
1580,porter_robinson,100% In The Bitch - Downlink Remix,0.842,0.849,4,-3.357,0,0.181,0.0105,0.000102,0.153,0.421,110.0,audio_features,spotify:track:2jeOv9pu3XEGpn9SJi6cMP,333200,4,False
1581,porter_robinson,The State - Skism Remix,0.45,0.909,0,-6.058,1,0.0721,8.16e-05,0.867,0.117,0.123,139.893,audio_features,spotify:track:5lfXgDnBlAuNi88xqZPTuD,323616,4,False
1582,porter_robinson,Spitfire - Kill The Noise Remix,0.495,0.901,4,-4.904,0,0.0407,0.000174,0.926,0.369,0.317,172.143,audio_features,spotify:track:1Pz7MQNCbEtK1ucN4vvZ64,251289,4,False
1583,porter_robinson,Hello - Original Mix,0.86,0.532,2,-7.158,1,0.105,0.021,0.13,0.0924,0.334,127.985,audio_features,spotify:track:7tLuwSBOMKf1zrTtxOtznF,431269,4,False
1584,porter_robinson,Say My Name (Radio Edit),0.604,0.931,6,-5.447,1,0.0616,0.000261,0.702,0.172,0.14,128.003,audio_features,spotify:track:61fdvfO4VmZfkZe5I6lYAW,216441,4,False
1585,porter_robinson,Say My Name (Original Mix),0.716,0.657,8,-5.237,1,0.0962,0.000173,0.793,0.0662,0.454,127.997,audio_features,spotify:track:1p6A3CgMABqxkdG3ygzOfc,391683,4,False
1586,david_guetta,She Knows (with Akon) - 3 Are Legend x MANDY Remix,0.305,0.943,7,-5.757,0,0.112,0.0358,0.0384,0.531,0.329,149.881,audio_features,spotify:track:2OGmWLRj4u0rO52Ika4bmf,182599,4,False
1587,david_guetta,She Knows (with Akon) - Per Pleks Remix,0.483,0.957,7,-6.952,1,0.103,0.00257,0.112,0.311,0.282,154.031,audio_features,spotify:track:1kcoJyHhLBnKpBWlxgk9jX,170260,3,False
1588,david_guetta,She Knows (with Akon) - Jaxx & Vega Remix,0.673,0.948,7,-3.202,0,0.0591,0.0221,6.54e-05,0.209,0.595,130.001,audio_features,spotify:track:7Fzxb8U9prXNrJ4AEoLvKz,273245,4,False
1589,david_guetta,She Knows (with Akon) - Piero Pirupa Remix,0.688,0.945,7,-3.763,0,0.0591,0.00195,0.00204,0.802,0.419,130.016,audio_features,spotify:track:3iOF3feWjIfBEUZ9ZNSpQO,152782,4,False
1590,david_guetta,She Knows (with Akon) - Melsen Remix,0.619,0.953,7,-4.267,0,0.0473,0.0477,0.00049,0.578,0.409,127.999,audio_features,spotify:track:0X55uYhwlfftPmwfJVY3dA,190929,4,False
1591,david_guetta,She Knows (with Akon) - Freejak Remix,0.701,0.945,7,-3.976,0,0.0513,0.00233,0.428,0.105,0.289,131.033,audio_features,spotify:track:15S8Kc9uZtCbhAfNaf9ixW,163397,4,False
1592,david_guetta,She Knows - with Akon,0.417,0.928,7,-3.995,0,0.0802,0.16,0.000303,0.217,0.851,43.708,audio_features,spotify:track:3zkb0907pOJqU7m3Qh5hB7,135706,3,False
1593,david_guetta,Don't Leave Me Alone (feat. Anne-Marie),0.688,0.599,4,-8.013,0,0.0477,0.173,0.0,0.111,0.535,127.987,audio_features,spotify:track:2M3g1eQZvnmsi8iMESZYY9,184311,4,False
1594,david_guetta,Battle (feat. Faouzia),0.516,0.691,10,-4.975,1,0.043,0.0518,0.0,0.238,0.383,160.125,audio_features,spotify:track:279lCvGFapN0ph7Jr9V3N7,163867,4,False
1595,david_guetta,Flames,0.61,0.728,5,-4.347,0,0.0414,0.0722,8.17e-06,0.0895,0.364,93.959,audio_features,spotify:track:2aNrNZsP0CXntGWsrzTwBP,195000,4,False
1596,david_guetta,Blame It on Love (feat. Madison Beer),0.671,0.729,6,-7.47,1,0.202,0.112,0.0,0.1,0.35,94.955,audio_features,spotify:track:5HNPVeQLNU5625iN7SSCK4,207147,4,False
1597,david_guetta,Say My Name,0.703,0.66,10,-5.119,0,0.123,0.137,0.0,0.192,0.79,95.033,audio_features,spotify:track:5BZZUy2zyHziersf9ATfCs,198947,4,False
1598,david_guetta,Goodbye (feat. Nicki Minaj & Willy William),0.635,0.902,0,-3.695,1,0.0741,0.0781,0.0,0.189,0.463,103.075,audio_features,spotify:track:5hvG25jelqSobyTl7GDZlH,195419,4,False
1599,david_guetta,I'm That Bitch (feat. Saweetie),0.826,0.834,1,-5.856,0,0.104,0.0122,0.013,0.12,0.901,122.984,audio_features,spotify:track:0735VMYdVYbRsFQancYwnd,194627,4,False
1600,david_guetta,Like I Do,0.668,0.873,0,-4.905,0,0.0345,0.0057,0.00655,0.165,0.19,128.052,audio_features,spotify:track:7u7syG4R9kbMNnRE1x5wlZ,201560,4,False
1601,david_guetta,2U (feat. Justin Bieber),0.535,0.612,8,-7.406,0,0.0584,0.233,0.0,0.227,0.521,144.881,audio_features,spotify:track:61WR5FfGNLJxpLsAc61qWQ,194893,4,False
1602,david_guetta,She Knows How to Love Me (feat. Jess Glynne & Stefflon Don),0.709,0.676,11,-5.413,0,0.0919,0.112,0.0,0.396,0.432,85.931,audio_features,spotify:track:4Jv8O0NLNsL3vbAxVpxXYe,181733,4,False
1603,david_guetta,"Motto (feat. Lil Uzi Vert, G-Eazy & Mally Mall)",0.742,0.827,2,-5.067,1,0.0584,0.052,0.0,0.263,0.656,85.014,audio_features,spotify:track:1NDX7Ht9TO07oMsJEhjNyi,149520,4,False
1604,david_guetta,Drive (feat. Delilah Montagu),0.71,0.829,11,-7.37,0,0.037,0.00161,0.0119,0.0809,0.436,118.022,audio_features,spotify:track:3i8yggvkVeIj4xjUaFwwQA,186093,4,False
1605,david_guetta,Para que te quedes (feat. J Balvin),0.863,0.584,11,-4.785,0,0.279,0.122,0.0,0.0707,0.698,94.0,audio_features,spotify:track:0LyWq88mCU11xnJVVMxM5t,178080,4,False
1606,david_guetta,Let It Be Me (feat. Ava Max),0.743,0.529,7,-6.187,0,0.0505,0.128,0.0,0.181,0.437,102.048,audio_features,spotify:track:3lA5J36baHQES0DiFht4iT,172933,4,False
1607,david_guetta,Light Headed,0.451,0.709,9,-6.053,0,0.0446,0.0588,0.0,0.124,0.346,139.883,audio_features,spotify:track:1od4qobuLFJFBijdUcEsvt,178720,4,False
1608,david_guetta,Reach For Me,0.789,0.895,1,-6.588,1,0.0575,0.017,0.208,0.101,0.497,124.986,audio_features,spotify:track:3zm8P8RZm9gs3xs8kZ0GhP,227040,4,False
1609,david_guetta,Freedom,0.456,0.802,7,-7.173,1,0.096,0.00266,0.374,0.122,0.0616,116.222,audio_features,spotify:track:4lcDBjUqfuLPEjndWxeDk4,235160,4,False
1610,david_guetta,Grenade,0.627,0.884,0,-6.915,1,0.0807,0.0272,0.174,0.0917,0.479,124.002,audio_features,spotify:track:5gJxrNoIN7Qh4fyMZq845p,212893,4,False
1611,david_guetta,Inferno,0.311,0.734,7,-7.74,1,0.0641,0.00191,0.898,0.201,0.225,191.801,audio_features,spotify:track:4S12IaXEJvYFtZMFS6DwxV,189373,3,False
1612,david_guetta,Overtone,0.654,0.794,0,-6.791,1,0.0313,0.00127,0.705,0.113,0.0419,121.004,audio_features,spotify:track:3ynODZbHnAEKuabanSEvFe,216187,4,False
1613,david_guetta,Back and Forth,0.788,0.751,11,-5.636,1,0.0522,0.00629,0.489,0.162,0.738,124.016,audio_features,spotify:track:35tOgZI5fVXFiRV69ZTqek,205160,4,False
1614,david_guetta,Pelican,0.416,0.609,0,-6.973,1,0.0347,0.00517,0.881,0.109,0.0499,122.986,audio_features,spotify:track:7uBB7o3g1hSzphFd1WXgRf,206827,3,False
1615,david_guetta,Afterglow,0.667,0.689,2,-12.319,1,0.0371,0.086,0.848,0.11,0.0388,122.028,audio_features,spotify:track:4IdzEYOYjVEb0zx7VMk5D6,206547,4,False
1616,david_guetta,Think Think Think,0.648,0.71,10,-7.853,0,0.039,0.137,0.0301,0.0417,0.408,127.966,audio_features,spotify:track:6HxXgwTH9HSHtKe0ZVn6rS,221240,4,False
1617,david_guetta,Orion,0.634,0.826,9,-9.72,0,0.0355,0.0979,0.884,0.112,0.164,122.018,audio_features,spotify:track:0NLAskOlB68RzdsCbChVSe,232120,4,False
1618,david_guetta,What 2 Say,0.758,0.463,8,-10.375,1,0.0521,0.0228,0.519,0.147,0.223,123.031,audio_features,spotify:track:5266HEC4QCBevg7lrVTBJU,216573,4,False
1619,david_guetta,Just a Little More Love (feat. Chris Willis) - Jack Back 2018 Remix,0.621,0.86,7,-5.391,1,0.0446,0.00836,0.00014,0.0852,0.0971,127.961,audio_features,spotify:track:3H888AfEtPoNd8hoWHuSka,204387,4,False
1620,david_guetta,Mad Love,0.808,0.844,2,-3.049,1,0.203,0.00654,4.94e-06,0.175,0.623,97.994,audio_features,spotify:track:7jnb6nPFD8m99sr1r4VnqK,201560,4,False
1621,david_guetta,Dirty Sexy Money (feat. Charli XCX & French Montana),0.726,0.873,1,-4.741,1,0.0835,0.0789,0.0,0.0824,0.565,80.045,audio_features,spotify:track:7cUE7rdhuwj2o99yKCALyN,172687,4,False
1622,david_guetta,So Far Away (feat. Jamie Scott & Romy Dya),0.524,0.592,6,-5.665,0,0.0477,0.464,0.0,0.204,0.124,149.059,audio_features,spotify:track:31lArBCHQjZrg5gyduDZqi,183387,4,False
1623,david_guetta,Your Love,0.571,0.937,2,-2.682,0,0.0337,0.0997,0.496,0.125,0.51,125.028,audio_features,spotify:track:2Of2IlsFQLcDoK2v3ppG4y,185620,4,False
1624,david_guetta,Flames - David Guetta Remix,0.706,0.629,5,-6.065,0,0.0457,0.0388,0.149,0.0589,0.102,123.017,audio_features,spotify:track:6AuaIrfCqcoqPkeUTvpf2I,368150,4,False
1625,david_guetta,Flames - Robin Schulz Remix,0.728,0.762,8,-4.322,1,0.111,0.0234,2.19e-05,0.207,0.295,97.983,audio_features,spotify:track:6uy5Jj3DXMMZXf6X40Wi7A,208251,4,False
1626,david_guetta,Don't Leave Me Alone (feat. Anne-Marie) - Oliver Heldens Remix,0.739,0.818,11,-6.717,0,0.0613,0.00796,5.49e-05,0.359,0.155,125.965,audio_features,spotify:track:4iobNEfFqEaK5z3Nqstwy4,204224,4,False
1627,david_guetta,Don't Leave Me Alone (feat. Anne-Marie) - R3HAB Remix,0.618,0.947,4,-2.697,0,0.0926,0.252,3.13e-06,0.488,0.341,127.972,audio_features,spotify:track:5UPkDktAj9mN7BDiTZTszS,182461,4,False
1628,david_guetta,Say My Name (feat. Bebe Rexha & J Balvin) - Afrojack & Chasner Remix,0.407,0.909,10,-3.916,0,0.0587,0.00514,0.00244,0.0783,0.236,127.969,audio_features,spotify:track:0d9hSbxJUcZGeaRbhcVk4g,251446,4,False
1629,david_guetta,2U (feat. Justin Bieber) - Tujamo Remix,0.651,0.852,8,-4.315,0,0.0615,0.0235,0.00056,0.0551,0.373,128.004,audio_features,spotify:track:1h9W7xaP5rFSo8ivMdUEA9,277676,4,False
1630,david_guetta,2U (feat. Justin Bieber) - MORTEN Remix,0.554,0.852,8,-2.67,0,0.142,0.033,0.0,0.209,0.576,150.011,audio_features,spotify:track:0OYJdKPjZg9WWRv9io0VdM,228760,4,False
1631,david_guetta,Dangerous (feat. Sam Martin),0.466,0.747,4,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,audio_features,spotify:track:2w2lfwoTELQyN940qM7Nfd,203641,4,False
1632,david_guetta,What I Did for Love (feat. Emeli Sandé),0.494,0.721,2,-4.855,1,0.0416,0.107,0.0,0.119,0.356,128.1,audio_features,spotify:track:6MwVKtxsg5cp0tmFHZ3P3U,207200,4,False
1633,david_guetta,No Money No Love (feat. Elliphant & Ms. Dynamite),0.667,0.886,11,-3.354,0,0.0583,0.0029,7e-05,0.167,0.457,132.034,audio_features,spotify:track:6zaNyDyEFqO1kY612eUAit,237720,4,False
1634,david_guetta,Lovers on the Sun (feat. Sam Martin),0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,audio_features,spotify:track:2i2zYdN4KCkTCDscdMYr87,203520,4,False
1635,david_guetta,Goodbye Friend (feat. The Script),0.608,0.765,4,-4.277,1,0.0348,0.0162,0.000103,0.106,0.329,128.018,audio_features,spotify:track:1P8XG7CTvxaxcqivKAJttD,229253,4,False
1636,david_guetta,"Lift Me Up (feat. Nico & Vinz, Ladysmith Black Mambazo)",0.672,0.85,10,-3.827,1,0.0484,0.102,0.0,0.176,0.383,127.988,audio_features,spotify:track:3ThZ0ORqBXiQvCyPpPRDhb,238347,4,False
1637,david_guetta,Listen (feat. John Legend),0.564,0.723,0,-4.232,1,0.0427,0.394,0.0,0.111,0.292,130.006,audio_features,spotify:track:19lTfxtJYFI46AfGmBK9UO,226587,4,False
1638,david_guetta,Bang My Head (feat. Sia),0.521,0.763,9,-3.691,0,0.0602,0.241,0.0,0.662,0.416,123.926,audio_features,spotify:track:6z7HKLe33Nxca2w3WmXBoK,233267,4,False
1639,david_guetta,Yesterday (feat. Bebe Rexha),0.57,0.782,9,-4.379,0,0.0331,0.0242,6.66e-05,0.329,0.276,127.94,audio_features,spotify:track:6ROiS5xMT041FmOEodgkUO,243280,4,False
1640,david_guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.525,85.979,audio_features,spotify:track:5b2bu6yyATC1zMXDGScJ2d,192560,4,False
1641,david_guetta,Sun Goes Down (feat. MAGIC! & Sonny Wilson),0.652,0.922,0,-3.267,1,0.068,0.01,0.0189,0.366,0.695,127.997,audio_features,spotify:track:5CsyYayDiF6vU9qd6Gzfow,211867,4,False
1642,david_guetta,S.T.O.P (feat. Ryan Tedder),0.539,0.835,1,-3.952,0,0.038,0.272,0.000396,0.142,0.486,130.041,audio_features,spotify:track:27Nr7UnZrRVJANfrdvff3l,214573,4,False
1643,david_guetta,I'll Keep Loving You (feat. Birdy & Jaymes Young),0.646,0.572,11,-6.249,0,0.0281,0.143,0.000171,0.0852,0.27,127.98,audio_features,spotify:track:53ZXGPNk3S0t9jAAqSaoQ2,188907,3,False
1644,david_guetta,The Whisperer (feat. Sia),0.263,0.287,7,-8.701,0,0.0302,0.932,1.83e-05,0.14,0.123,140.821,audio_features,spotify:track:4d2UvCcQ1dMfqu9qJ96GL1,234667,4,False
1645,david_guetta,Bang My Head (feat. Sia & Fetty Wap),0.599,0.869,0,-3.697,1,0.0789,0.0525,0.00719,0.103,0.593,108.061,audio_features,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,193333,4,False
1646,david_guetta,Clap Your Hands,0.673,0.957,7,-2.04,1,0.133,0.0114,0.127,0.145,0.336,128.004,audio_features,spotify:track:4Rc4eaDQIXwEsefZZX7XUk,235877,4,False
1647,david_guetta,Bad (feat. Vassy) - Radio Edit,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,audio_features,spotify:track:06dT0EYXrhRQV1MsvWhNGv,170625,4,False
1648,david_guetta,Shot Me Down (feat. Skylar Grey) - Radio Edit,0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,audio_features,spotify:track:5aifFsWwt3u1swUe8pC4lf,191412,3,False
1649,david_guetta,Blast Off - Radio Edit,0.656,0.993,4,-1.702,1,0.18,0.00255,2.49e-06,0.197,0.128,127.938,audio_features,spotify:track:4oEcoHOoHYAErA3Tbc0EoW,187932,4,False
1650,david_guetta,The Death of EDM (feat. Beardyman),0.711,0.906,11,-3.205,1,0.116,0.0865,0.0241,0.0967,0.0392,108.992,audio_features,spotify:track:2yjFJnhn1PELoinffD89tj,294580,4,False
1651,david_guetta,Pelican - Edit,0.419,0.604,0,-6.775,1,0.0344,0.0052,0.929,0.106,0.0529,123.001,audio_features,spotify:track:4eFRu5DAcatoDSPFAD1p8f,205000,3,False
1652,david_guetta,Bang My Head (feat. Sia) - GLOWINTHEDARK Remix,0.695,0.887,9,-2.372,0,0.0777,0.0126,0.0925,0.0549,0.16,128.011,audio_features,spotify:track:1lZ0tMLKYKpRlj83OXIPXF,228750,4,False
1653,david_guetta,Listenin' (Intro) - Continuous Mix,0.365,0.563,1,-10.738,0,0.0312,0.565,0.00013,0.29,0.461,86.118,audio_features,spotify:track:2N6amTz2RnT55oZ7GHYtrz,73840,3,False
1654,david_guetta,What I Did for Love (feat. Emeli Sandé) vs. S.T.O.P. (feat. Ryan Tedder) - Listenin' Continuous Mix,0.507,0.784,1,-8.617,0,0.0446,0.167,0.0466,0.451,0.488,129.84,audio_features,spotify:track:2Hz8yIuevyviT7k2LN0NyU,87282,4,False
1655,david_guetta,What I Did for Love (feat. Emeli Sandé) - Morten Remix; Listenin' Continuous Mix,0.674,0.927,7,-4.657,1,0.0758,0.000867,0.0494,0.364,0.521,128.004,audio_features,spotify:track:4KTFfLOR9w3VWLMoKYFl90,147464,4,False
1656,david_guetta,Lovers on the Sun (feat. Sam Martin) - Stadiumx Remix; Listenin' Continuous Mix,0.565,0.962,11,-1.708,0,0.045,0.00201,0.008,0.0824,0.292,127.966,audio_features,spotify:track:4n4gzE90LFBwZE86XbllGo,217787,4,False
1657,david_guetta,"Yesterday (feat. Bebe Rexha) vs. Lift Me Up (feat. Nico & Vinz, Ladysmith Black Mambazo) - Listenin' Continuous Mix",0.638,0.824,7,-8.269,0,0.0592,0.0594,0.00241,0.197,0.516,128.015,audio_features,spotify:track:1L2DLOdfG1jHh7XYewDptW,164081,4,False
1658,david_guetta,Dangerous (feat. Sam Martin) - Robin Schulz Remix; Listenin' Continuous Mix,0.489,0.787,4,-9.112,0,0.0466,0.0136,0.194,0.676,0.404,122.043,audio_features,spotify:track:0fIQvc5h8T9173DmOe9dLP,135260,4,False
1659,david_guetta,Dangerous (feat. Sam Martin) - David Guetta Banging Remix; Listenin' Continuous Mix,0.552,0.96,2,-3.762,1,0.0797,0.0427,0.729,0.333,0.077,127.826,audio_features,spotify:track:2uE8oex0wLSUZD3Ur8kMIy,165861,4,False
1660,david_guetta,Sun Goes Down (feat. MAGIC! & Sonny Wilson) - Brooks Remix; Listenin' Continuous Mix,0.64,0.867,2,-3.952,0,0.0534,0.0167,0.000164,0.419,0.334,125.976,audio_features,spotify:track:2BZV4YMUkl2B96TaK83zOj,95234,4,False
1661,david_guetta,Sun Goes Down (feat. MAGIC! & Sonny Wilson) - Hugel Remix; Listenin' Continuous Mix,0.604,0.94,5,-2.33,1,0.0373,0.00184,0.00399,0.411,0.514,128.03,audio_features,spotify:track:70etV1enu30JmB4trRIwFT,145991,4,False
1662,david_guetta,Bang My Head (feat. Sia) - GLOWINTHEDARK Remix; Listenin' Continuous Mix,0.631,0.968,9,-2.231,0,0.108,0.042,0.0143,0.395,0.137,127.998,audio_features,spotify:track:2ViVrUNezsBRVnOyuPUvAG,172501,4,False
1663,david_guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Noodles Remix; Listenin' Continuous Mix",0.429,0.98,11,-3.737,0,0.215,0.00233,0.63,0.111,0.406,126.037,audio_features,spotify:track:2xDXsaU28V1c73dxJOxgCX,103181,4,False
1664,david_guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Afrojack Remix; Listenin' Continuous Mix",0.688,0.692,4,-4.795,0,0.239,0.00956,0.462,0.892,0.275,128.111,audio_features,spotify:track:7LLzNQbyk0aV2RwSzhb7ac,31812,4,False
1665,david_guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Club Killers Remix; Listenin' Continuous Mix",0.391,0.854,9,-6.002,1,0.183,0.00362,0.00884,0.415,0.272,180.227,audio_features,spotify:track:0BCVesa9vk3jQhXQ1C0gWZ,133710,4,False
1666,david_guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Cesqeaux & Jeremia Jones Remix; Listenin' Continuous Mix",0.509,0.846,9,-4.765,1,0.277,0.0606,0.275,0.383,0.799,144.139,audio_features,spotify:track:5nDlSU5Yse741xGM7eVRY2,41483,4,False
1667,david_guetta,I'll Keep Loving You (feat. Birdy & Jaymes Young) vs Yesterday (feat. Bebe Rexha) - Listenin' Continuous Mix,0.634,0.712,5,-7.886,1,0.0282,0.00882,0.00127,0.784,0.394,127.929,audio_features,spotify:track:3sUB9BsvGEbNmOwjQRy0s4,168060,4,False
1668,david_guetta,"Lift Me Up (feat. Nico & Vinz, Ladysmith Black Mambazo) vs. Bang My Head (feat. Sia) - Listenin' Continuous Mix",0.53,0.726,9,-7.575,0,0.0881,0.00668,0.0,0.333,0.316,124.175,audio_features,spotify:track:0c6DmfwLYzO9ffTS6naWIs,172018,4,False
1669,david_guetta,S.T.O.P. (feat. Ryan Tedder) vs. Goodbye Friend (feat. The Script) - Listenin' Continuous Mix,0.548,0.868,4,-4.138,1,0.0379,0.000812,0.00126,0.247,0.524,127.918,audio_features,spotify:track:3OHKmw72UQUS46H5SUo6s6,172411,4,False
1670,david_guetta,Clap Your Hands - Listenin' Continuous Mix,0.614,0.977,1,-2.427,1,0.181,0.00598,0.0341,0.327,0.105,128.024,audio_features,spotify:track:2hcHUGp2XSklWOzLEz6NpC,202346,4,False
1671,david_guetta,BAD (feat. Vassy) - Listenin' Continuous Mix,0.589,0.979,5,-3.947,0,0.0878,0.000587,0.0673,0.358,0.162,128.035,audio_features,spotify:track:01ernMIZmczJ6N35O5oQTq,210742,4,False
1672,david_guetta,Blast Off - Listenin' Continuous Mix,0.661,0.991,4,-1.451,1,0.149,0.00453,6.95e-06,0.412,0.32,127.954,audio_features,spotify:track:1Ty2QpEBFaQ19sVt5KZvvb,220777,4,False
1673,david_guetta,Shot Me Down (feat. Skylar Grey) - Listenin' Continuous Mix,0.387,0.891,5,-3.708,0,0.0389,0.026,0.119,0.256,0.0321,128.031,audio_features,spotify:track:1PScldrV392qovI1nThucU,199216,4,False
1674,david_guetta,The Death of EDM (feat. Beardyman) - Listenin' Continuous Mix,0.649,0.874,11,-2.82,1,0.0597,0.0857,0.036,0.351,0.158,109.048,audio_features,spotify:track:2TagwUQRWSmOCYaGDHlYKu,188859,4,False
1675,david_guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) vs. The Whisperer (feat. Sia) - Listenin' Continuous Mix",0.557,0.251,7,-14.132,0,0.0432,0.971,0.00376,0.204,0.25,144.138,audio_features,spotify:track:04hXKSEXIffoMdLOyn1Cmr,127475,4,False
1676,david_guetta,Listenin' - Continuous Mix,0.526,0.904,0,-3.58,1,0.0632,0.011,0.00434,0.32,0.161,127.82,audio_features,spotify:track:2G3z1jOVJYVDvaiTVvvHls,3377838,4,False
1677,david_guetta,Rise (feat. Skylar Grey),0.656,0.717,3,-2.893,0,0.0511,0.137,4.11e-06,0.119,0.253,129.867,audio_features,spotify:track:03EFRRLX44QMmMhgobkcvH,235385,4,False
1678,david_guetta,Dangerous (feat. Sam Martin) - Robin Schulz Remix; Radio Edit,0.55,0.868,4,-5.776,0,0.0659,0.00711,0.000822,0.263,0.13,115.984,audio_features,spotify:track:5MCBm8MiDYH3Y7iGEd46vm,200869,4,False
1679,david_guetta,Where Them Girls At (feat. Nicki Minaj & Flo Rida),0.664,0.872,3,-3.117,1,0.0396,0.0306,0.0,0.228,0.555,129.873,audio_features,spotify:track:63rbP24OzfaQCJjsHWZXnY,210093,4,False
1680,david_guetta,Little Bad Girl (feat. Taio Cruz & Ludacris),0.668,0.829,11,-2.748,0,0.0334,0.00572,0.0,0.358,0.649,127.009,audio_features,spotify:track:6JH56gZC7EJDcoxabVcWVL,192276,4,False
1681,david_guetta,Turn Me On (feat. Nicki Minaj),0.705,0.794,8,-2.266,1,0.0593,0.0488,0.0,0.575,0.412,127.961,audio_features,spotify:track:6JOlNkT0QdHeZB0wPbI9IR,199680,4,False
